type,title,platform,url
screenshot,"Abiotic Factor PC Steam CD Key",Steam,https://static.kinguin.net/media/images/products/663391caed15c91c37238335_bb2160ddeeaa26646775959aa2a53907.jpg
screenshot_thumbnail,"Abiotic Factor PC Steam CD Key",Steam,https://static.kinguin.net/cdn-cgi/image/height=100,width=200/media/images/products/663391caed15c91c37238335_bb2160ddeeaa26646775959aa2a53907.jpg
screenshot,"Abiotic Factor PC Steam CD Key",Steam,https://static.kinguin.net/media/images/products/663391caed15c91c37238335_c43b866597918adfebf97c128d519179.jpg
screenshot_thumbnail,"Abiotic Factor PC Steam CD Key",Steam,https://static.kinguin.net/cdn-cgi/image/height=100,width=200/media/images/products/663391caed15c91c37238335_c43b866597918adfebf97c128d519179.jpg
screenshot,"Abiotic Factor PC Steam CD Key",Steam,https://static.kinguin.net/media/images/products/663391caed15c91c37238335_0dfb4c801fa91e7c1147a7bd72dab2e6.jpg
screenshot_thumbnail,"Abiotic Factor PC Steam CD Key",Steam,https://static.kinguin.net/cdn-cgi/image/height=100,width=200/media/images/products/663391caed15c91c37238335_0dfb4c801fa91e7c1147a7bd72dab2e6.jpg
screenshot,"Abiotic Factor PC Steam CD Key",Steam,https://static.kinguin.net/media/images/products/663391caed15c91c37238335_89ededce31d5e89ba85d36902ace9faa.jpg
screenshot_thumbnail,"Abiotic Factor PC Steam CD Key",Steam,https://static.kinguin.net/cdn-cgi/image/height=100,width=200/media/images/products/663391caed15c91c37238335_89ededce31d5e89ba85d36902ace9faa.jpg
cover,"Abrosoft FantaMorph 5 - Deluxe Photo Morphing PC CD Key (2 PCs)",Other,https://static.kinguin.net/media/images/products/_AbrosoftFantaMorph5DeluxePhotoMorphing111.jpg
thumbnail,"Abrosoft FantaMorph 5 - Deluxe Photo Morphing PC CD Key (2 PCs)",Other,https://static.kinguin.net/media/images/products/_AbrosoftFantaMorph5DeluxePhotoMorphing11.jpg
screenshot,"Abrosoft FantaMorph 5 - Deluxe Photo Morphing PC CD Key (2 PCs)",Other,https://static.kinguin.net/media/images/products/_AbrosoftFantaMorph5DeluxePhotoMorphingSS1.jpg
screenshot_thumbnail,"Abrosoft FantaMorph 5 - Deluxe Photo Morphing PC CD Key (2 PCs)",Other,https://static.kinguin.net/cdn-cgi/image/height=100,width=200/media/images/products/_AbrosoftFantaMorph5DeluxePhotoMorphingSS1.jpg
screenshot,"Abrosoft FantaMorph 5 - Deluxe Photo Morphing PC CD Key (2 PCs)",Other,https://static.kinguin.net/media/images/products/_AbrosoftFantaMorph5DeluxePhotoMorphingSS2.jpg
screenshot_thumbnail,"Abrosoft FantaMorph 5 - Deluxe Photo Morphing PC CD Key (2 PCs)",Other,https://static.kinguin.net/cdn-cgi/image/height=100,width=200/media/images/products/_AbrosoftFantaMorph5DeluxePhotoMorphingSS2.jpg
screenshot,"Abrosoft FantaMorph 5 - Deluxe Photo Morphing PC CD Key (2 PCs)",Other,https://static.kinguin.net/media/images/products/_AbrosoftFantaMorph5DeluxePhotoMorphingSS3.jpg
screenshot_thumbnail,"Abrosoft FantaMorph 5 - Deluxe Photo Morphing PC CD Key (2 PCs)",Other,https://static.kinguin.net/cdn-cgi/image/height=100,width=200/media/images/products/_AbrosoftFantaMorph5DeluxePhotoMorphingSS3.jpg
screenshot,"Abrosoft FantaMorph 5 - Deluxe Photo Morphing PC CD Key (2 PCs)",Other,https://static.kinguin.net/media/images/products/_AbrosoftFantaMorph5DeluxePhotoMorphingSS4.jpg
screenshot_thumbnail,"Abrosoft FantaMorph 5 - Deluxe Photo Morphing PC CD Key (2 PCs)",Other,https://static.kinguin.net/cdn-cgi/image/height=100,width=200/media/images/products/_AbrosoftFantaMorph5DeluxePhotoMorphingSS4.jpg
cover,"Acronis Cyber Protect Home Office Essentials 2024 Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/products/_cyberprotecthomeoffice2.jpg
thumbnail,"Acronis Cyber Protect Home Office Essentials 2024 Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/products/_cyberprotecthomeoffice1.jpg
screenshot,"Acronis Cyber Protect Home Office Essentials 2024 Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/products/_cyberprotecthomeoffice3.jpg
screenshot_thumbnail,"Acronis Cyber Protect Home Office Essentials 2024 Key (1 Year / 1 Device)",Other,https://static.kinguin.net/cdn-cgi/image/height=100,width=200/media/images/products/_cyberprotecthomeoffice3.jpg
cover,"Acronis True Image 2025 Advanced + 50GB Acronis Cloud Storage Key (1 Year / 1 PC)",Other,https://static.kinguin.net/media/images/products/_acronistrueimage2.jpg
thumbnail,"Acronis True Image 2025 Advanced + 50GB Acronis Cloud Storage Key (1 Year / 1 PC)",Other,https://static.kinguin.net/media/images/products/_acronistrueimage1.jpg
screenshot,"Acronis True Image 2025 Advanced + 50GB Acronis Cloud Storage Key (1 Year / 1 PC)",Other,https://static.kinguin.net/media/images/banners/000_202502140959_5293a87d400da77c9e12e334960a6d57.png
screenshot_thumbnail,"Acronis True Image 2025 Advanced + 50GB Acronis Cloud Storage Key (1 Year / 1 PC)",Other,https://images.kinguin.net/g/payment/media/images/banners/000_202502140959_5293a87d400da77c9e12e334960a6d57.png
screenshot,"Acronis True Image 2025 Advanced + 50GB Acronis Cloud Storage Key (1 Year / 1 PC)",Other,https://static.kinguin.net/media/images/banners/000_202502140959_214407c8b75abe5f71dc6ff1ed3fd337.png
screenshot_thumbnail,"Acronis True Image 2025 Advanced + 50GB Acronis Cloud Storage Key (1 Year / 1 PC)",Other,https://images.kinguin.net/g/payment/media/images/banners/000_202502140959_214407c8b75abe5f71dc6ff1ed3fd337.png
screenshot,"Acronis True Image 2025 Advanced + 50GB Acronis Cloud Storage Key (1 Year / 1 PC)",Other,https://static.kinguin.net/media/images/banners/000_202502140959_900872b147aacc2498f9a315df10c407.png
screenshot_thumbnail,"Acronis True Image 2025 Advanced + 50GB Acronis Cloud Storage Key (1 Year / 1 PC)",Other,https://images.kinguin.net/g/payment/media/images/banners/000_202502140959_900872b147aacc2498f9a315df10c407.png
cover,"Acronis True Image 2025 Essentials EU Key (1 Year / 1 PC)",Other,https://static.kinguin.net/media/images/products/_acronistrueimage2.jpg
thumbnail,"Acronis True Image 2025 Essentials EU Key (1 Year / 1 PC)",Other,https://static.kinguin.net/media/images/products/_acronistrueimage1.jpg
screenshot,"Acronis True Image 2025 Essentials EU Key (1 Year / 1 PC)",Other,https://static.kinguin.net/media/images/banners/000_202502140959_5293a87d400da77c9e12e334960a6d57.png
screenshot_thumbnail,"Acronis True Image 2025 Essentials EU Key (1 Year / 1 PC)",Other,https://images.kinguin.net/g/payment/media/images/banners/000_202502140959_5293a87d400da77c9e12e334960a6d57.png
screenshot,"Acronis True Image 2025 Essentials EU Key (1 Year / 1 PC)",Other,https://static.kinguin.net/media/images/banners/000_202502140959_214407c8b75abe5f71dc6ff1ed3fd337.png
screenshot_thumbnail,"Acronis True Image 2025 Essentials EU Key (1 Year / 1 PC)",Other,https://images.kinguin.net/g/payment/media/images/banners/000_202502140959_214407c8b75abe5f71dc6ff1ed3fd337.png
screenshot,"Acronis True Image 2025 Essentials EU Key (1 Year / 1 PC)",Other,https://static.kinguin.net/media/images/banners/000_202502140959_900872b147aacc2498f9a315df10c407.png
screenshot_thumbnail,"Acronis True Image 2025 Essentials EU Key (1 Year / 1 PC)",Other,https://images.kinguin.net/g/payment/media/images/banners/000_202502140959_900872b147aacc2498f9a315df10c407.png
cover,"Acronis True Image 2025 Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/banners/_trueimage25big.jpg
thumbnail,"Acronis True Image 2025 Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/banners/_trueimage25small.jpg
screenshot,"Acronis True Image 2025 Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/banners/_cacd1292d54764934c0bc3508375adea.jpg
screenshot_thumbnail,"Acronis True Image 2025 Key (1 Year / 1 Device)",Other,https://images.kinguin.net/g/payment/media/images/banners/_cacd1292d54764934c0bc3508375adea.jpg
screenshot,"Acronis True Image 2025 Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/banners/_214407c8b75abe5f71dc6ff1ed3fd337.jpg
screenshot_thumbnail,"Acronis True Image 2025 Key (1 Year / 1 Device)",Other,https://images.kinguin.net/g/payment/media/images/banners/_214407c8b75abe5f71dc6ff1ed3fd337.jpg
cover,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/products/000_202507211304_800_700-adblocker-banner.png
thumbnail,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/products/000_202507211304_173_120-adblocker-banner.png
screenshot,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/products/000_202507211304_1920_1080-adblocker-banner.png
screenshot_thumbnail,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211304_1920_1080-adblocker-banner.png
screenshot,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/products/000_202507211304_1920-1080-adblocker-screenshot1.png
screenshot_thumbnail,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211304_1920-1080-adblocker-screenshot1.png
screenshot,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/products/000_202507211304_1920-1080-adblocker-screenshot2.png
screenshot_thumbnail,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211304_1920-1080-adblocker-screenshot2.png
screenshot,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/products/000_202507211310_1920-1080-adblocker-screenshot3.png
screenshot_thumbnail,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211310_1920-1080-adblocker-screenshot3.png
screenshot,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/products/000_202507211310_1920-1080-adblocker-screenshot4.png
screenshot_thumbnail,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211310_1920-1080-adblocker-screenshot4.png
screenshot,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/products/000_202507211310_1920-1080-adblocker-screenshot5.png
screenshot_thumbnail,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211310_1920-1080-adblocker-screenshot5.png
screenshot,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://static.kinguin.net/media/images/products/000_202507211310_1920-1080-adblocker-screenshot6.png
screenshot_thumbnail,"AdGuard Ad Blocker Premium Key (1 Year / 1 Device)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211310_1920-1080-adblocker-screenshot6.png
cover,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211242_800_700-DNS-Personal-banner.png
thumbnail,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211242_173_120-DNS-Personal-banner.png
screenshot,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211242_1920-1080-dns-personal-screenshot1.png
screenshot_thumbnail,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211242_1920-1080-dns-personal-screenshot1.png
screenshot,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211242_1920-1080-dns-personal-screenshot2.png
screenshot_thumbnail,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211242_1920-1080-dns-personal-screenshot2.png
screenshot,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211242_1920-1080-dns-personal-screenshot3.png
screenshot_thumbnail,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211242_1920-1080-dns-personal-screenshot3.png
screenshot,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211242_1920-1080-dns-personal-screenshot4.png
screenshot_thumbnail,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211242_1920-1080-dns-personal-screenshot4.png
screenshot,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211242_1920-1080-dns-personal-screenshot5.png
screenshot_thumbnail,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211242_1920-1080-dns-personal-screenshot5.png
screenshot,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211242_1920-1080-dns-personal-screenshot6.png
screenshot_thumbnail,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211242_1920-1080-dns-personal-screenshot6.png
screenshot,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211243_1920-1080-dns-personal-screenshot7.png
screenshot_thumbnail,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211243_1920-1080-dns-personal-screenshot7.png
screenshot,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211255_1920_1080-DNS-Personal-banner.png
screenshot_thumbnail,"AdGuard DNS Personal Key (1 Year / 20 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211255_1920_1080-DNS-Personal-banner.png
cover,"AdGuard VPN Premium Key (1 Month / 10 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211226_800_700-VPN-banner.png
thumbnail,"AdGuard VPN Premium Key (1 Month / 10 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211226_173_120-VPN-banner.png
screenshot,"AdGuard VPN Premium Key (1 Month / 10 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211226_1920_1080-VPN-banner.png
screenshot_thumbnail,"AdGuard VPN Premium Key (1 Month / 10 Devices)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211226_1920_1080-VPN-banner.png
screenshot,"AdGuard VPN Premium Key (1 Month / 10 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211226_1920-1080-vpn-screenshot1.png
screenshot_thumbnail,"AdGuard VPN Premium Key (1 Month / 10 Devices)",Other,https://images.kinguin.net/g/payment/media/images/products/000_202507211226_1920-1080-vpn-screenshot1.png
cover,"AdGuard VPN Premium Key (1 Year / 10 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211226_800_700-VPN-banner.png
thumbnail,"AdGuard VPN Premium Key (1 Year / 10 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211226_173_120-VPN-banner.png
screenshot,"AdGuard VPN Premium Key (1 Year / 10 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211226_1920_1080-VPN-banner.png
screenshot_thumbnail,"AdGuard VPN Premium Key (1 Year / 10 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211226_1920_1080-VPN-banner.png
screenshot,"AdGuard VPN Premium Key (1 Year / 10 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211226_1920-1080-vpn-screenshot1.png
screenshot_thumbnail,"AdGuard VPN Premium Key (1 Year / 10 Devices)",Other,https://static.kinguin.net/media/images/products/000_202507211226_1920-1080-vpn-screenshot1.png
cover,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/catalog/category/cache/1/hi_image/9df78eab33525d08d6e5fb8d27136e95/adlock8.jpg
thumbnail,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/catalog/category/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/adlock173.png
screenshot,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/1/_/1_1586412729.jpg
screenshot_thumbnail,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/1/_/cache/200x120/1_1586412729.jpg
screenshot,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/3/_/3_1586412730.jpg
screenshot_thumbnail,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/3/_/cache/200x120/3_1586412730.jpg
screenshot,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/4/_/4_1586412732.jpg
screenshot_thumbnail,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/4/_/cache/200x120/4_1586412732.jpg
screenshot,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/5/_/5_1586412733.jpg
screenshot_thumbnail,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/5/_/cache/200x120/5_1586412733.jpg
screenshot,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/6/_/6_1586412735.jpg
screenshot_thumbnail,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/6/_/cache/200x120/6_1586412735.jpg
screenshot,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/7/_/7_1586412736.jpg
screenshot_thumbnail,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/7/_/cache/200x120/7_1586412736.jpg
screenshot,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/8/_/8_1586412738.jpg
screenshot_thumbnail,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/8/_/cache/200x120/8_1586412738.jpg
screenshot,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/9/_/9_1586412739.jpg
screenshot_thumbnail,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/9/_/cache/200x120/9_1586412739.jpg
screenshot,"AdLock Multi-Device Protection Key (1 Year / 5 Devices)",Other,https://static.kinguin.net/media/category/1/0/10_1586412740.jpg
